product_id,pdt_name,product_code,unit,specification,acquire_channel,old_code
7912,贴背胶半成品/8518/暖白,x1736499719,pcs,--,委外,2051102021
7934,贴背胶半成品/超级模组1代6013/暖白/AMBIC标,2050102035,pcs,--,委外,
7936,贴背胶半成品/1代6013/暖白/HIRYTE（0.8）,x1751449547,pcs,--,委外,2050102080
7937,贴背胶半成品/超级模组1代6013/暖白/By,2050102032,pcs,--,委外,
7939,贴背胶半成品/超级模组1代6013/暖白/GOQ,2050102041,pcs,--,委外,
7940,贴背胶半成品/超级模组1代6013/暖白/HI POWER,2050102048,pcs,--,委外,
7941,贴背胶半成品/超级模组1代6013/暖白/HIRYTE,2050102004,pcs,--,委外,
7942,贴背胶半成品/超级模组1代6013/暖白/HIRYTE（0.8）,2050102024,pcs,--,委外,
7943,贴背胶半成品/超级模组1代6013/暖白/Hi Pro（0.63）,2050102059,pcs,--,委外,
7944,贴背胶半成品/超级模组1代6013/暖白/ImpexPlus,2050102029,pcs,--,委外,
7945,贴背胶半成品/超级模组1代6013/暖白/KS,2050102011,pcs,--,委外,
7946,贴背胶半成品/超级模组1代6013/暖白/KS/A,2050102069,pcs,--,委外,
7947,贴背胶半成品/超级模组1代6013/暖白/N,2050102021,pcs,--,委外,
7948,贴背胶半成品/超级模组1代6013/暖白/SKY,2050102038,pcs,--,委外,
7951,贴背胶半成品/超级模组1代6013/暖白/UB/A,2050102071,pcs,--,委外,
7953,贴背胶半成品/超级模组1代6013/正白/N,2050103021,pcs,--,委外,
7952,贴背胶半成品/1代6013/正白,x1736486380,pcs,--,委外,2050103000
7950,贴背胶半成品/1代6013/暖白/9T9,x1752310713,PCS,..,委外,2050102103
11498,高频低阻电解电容/1000uF/16V(21VF)/10*12/导针型/P=5mm/L=3.5mm,x1754564443,pcs,--,采购,""
7957,贴背胶半成品/1代6013/白/HIRYTE（0.63）,x1740120935,pcs,--,委外,2050101085
7958,贴背胶半成品/超级模组1代6013/白/B1-HIRYTE（0.8）,2050101080,pcs,--,委外,
7959,贴背胶半成品/超级模组1代6013/白/B1-ZYF,2050101083,pcs,--,委外,
7960,贴背胶半成品/超级模组1代6013/白/By,2050101032,pcs,--,委外,
7962,贴背胶半成品/超级模组1代6013/白/GOQ,2050101041,pcs,--,委外,
7963,贴背胶半成品/超级模组1代6013/白/HI POWER,2050101048,pcs,--,委外,
7964,贴背胶半成品/超级模组1代6013/白/HIRYTE,2050101004,pcs,--,委外,
7965,贴背胶半成品/超级模组1代6013/白/HIRYTE（0.8）,2050101024,pcs,--,委外,
7966,贴背胶半成品/超级模组1代6013/白/Hi Pro（0.63）,2050101059,pcs,--,委外,
7967,贴背胶半成品/超级模组1代6013/白/ImpexPlus,2050101029,pcs,--,委外,
7968,贴背胶半成品/超级模组1代6013/白/KS,2050101011,pcs,--,委外,
7969,贴背胶半成品/超级模组1代6013/白/KS/A,2050101069,pcs,--,委外,
7971,贴背胶半成品/超级模组1代6013/白/N(0.63),2050101086,pcs,--,委外,
7972,贴背胶半成品/超级模组1代6013/白/N/MTS,2050101088,pcs,--,委外,
7973,贴背胶半成品/超级模组1代6013/白/PLUS,2050101020,pcs,--,委外,
7974,贴背胶半成品/超级模组1代6013/白/Panda,2050101012,pcs,--,委外,
7955,贴背胶半成品/1代6013/白,x1736485901,pcs,--,委外,2050101000
7975,贴背胶半成品/超级模组1代6013/白/SKY,2050101038,pcs,--,委外,
7977,贴背胶半成品/超级模组1代6013/白/UB/A,2050101071,pcs,--,委外,
7976,贴背胶半成品/1代6013/白/9T9,x1752310969,PCS,..,委外,2050101103
12871,成品/高压漫反射/2303恒流/1.2米白,x1773123343,pcs,--,采购,""
7978,贴背胶半成品/超级模组1代6013/白/高亮,2050101110,pcs,..,自制,
7980,贴背胶半成品/超级模组1代6013/粉/GOQ,2050108041,pcs,--,委外,
7981,贴背胶半成品/超级模组1代6013/粉/HIRYTE,2050108004,pcs,--,委外,
7979,贴背胶半成品/1代6013/粉,x1763796560,pcs,--,委外,2050108000
7983,贴背胶半成品/超级模组1代6013/粉/UB/A,2050108071,pcs,--,委外,
7984,贴背胶半成品/超级模组1代6013/粉红/T-9T9,2050124103,PCS,..,委外,
7985,贴背胶半成品/超级模组1代6013/红,2050104000,pcs,--,委外,
7986,贴背胶半成品/超级模组1代6013/红/AMBIC标,2050104035,pcs,--,委外,
7992,贴背胶半成品/1代6013/红/HIRYTE（0.8）,x1751449781,pcs,--,委外,2050104024
7988,贴背胶半成品/超级模组1代6013/红/By,2050104032,pcs,--,委外,
7989,贴背胶半成品/超级模组1代6013/红/GOQ,2050104041,pcs,--,委外,
7990,贴背胶半成品/超级模组1代6013/红/HI POWER,2050104048,pcs,--,委外,
7991,贴背胶半成品/超级模组1代6013/红/HIRYTE,2050104004,pcs,--,委外,
7993,贴背胶半成品/超级模组1代6013/红/Hi Pro（0.63）,2050104059,pcs,--,委外,
7994,贴背胶半成品/超级模组1代6013/红/ImpexPlus,2050104029,pcs,--,委外,
7995,贴背胶半成品/超级模组1代6013/红/KS,2050104011,pcs,--,委外,
7998,贴背胶半成品/超级模组1代6013/红/SKY,2050104038,pcs,--,委外,
8001,贴背胶半成品/超级模组1代6013/红/UB/A,2050104071,pcs,--,委外,
7982,贴背胶半成品/1代6013/粉/HIRYTE（0.8）,x1751449965,pcs,--,委外,2050108024
8000,贴背胶半成品/1代6013/红/9T9,x1752311107,PCS,..,委外,2050104103
8002,贴背胶半成品/超级模组1代6013/绿,2050106000,pcs,--,委外,
8003,贴背胶半成品/超级模组1代6013/绿/GOQ,2050106041,pcs,--,委外,
8004,贴背胶半成品/超级模组1代6013/绿/HIRYTE,2050106004,pcs,--,委外,
12872,成品/高压漫反射/2303恒流/0.5米白,x1773123392,pcs,--,采购,""
8006,贴背胶半成品/超级模组1代6013/绿/Hi Pro（0.63）,2050106059,pcs,--,委外,
8007,贴背胶半成品/超级模组1代6013/绿/ImpexPlus,2050106029,pcs,--,委外,
8008,贴背胶半成品/超级模组1代6013/绿/KS,2050106011,pcs,--,委外,
8009,贴背胶半成品/超级模组1代6013/绿/N,2050106021,pcs,--,委外,
8010,贴背胶半成品/超级模组1代6013/绿/SKY,2050106038,pcs,--,委外,
8011,贴背胶半成品/超级模组1代6013/绿/T-9T9,2050106103,PCS,..,委外,
8012,贴背胶半成品/超级模组1代6013/绿/UB/A,2050106071,pcs,--,委外,
8013,贴背胶半成品/超级模组1代6013/蓝,2050107000,pcs,--,委外,
8014,贴背胶半成品/超级模组1代6013/蓝/GOQ,2050107041,pcs,--,委外,
8015,贴背胶半成品/超级模组1代6013/蓝/HIRYTE,2050107004,pcs,--,委外,
7996,贴背胶半成品/1代6013/红/N,x1738981002,pcs,--,委外,2050104021
8017,贴背胶半成品/超级模组1代6013/蓝/Hi Pro（0.63）,2050107059,pcs,--,委外,
8018,贴背胶半成品/超级模组1代6013/蓝/ImpexPlus,2050107029,pcs,--,委外,
8019,贴背胶半成品/超级模组1代6013/蓝/KS,2050107011,pcs,--,委外,
8020,贴背胶半成品/超级模组1代6013/蓝/N,2050107021,pcs,--,委外,
8021,贴背胶半成品/超级模组1代6013/蓝/SKY,2050107038,pcs,--,委外,
8005,贴背胶半成品/1代6013/绿/HIRYTE（0.8）,x1751449931,pcs,--,委外,2050106024
8022,贴背胶半成品/超级模组1代6013/蓝/UB/A,2050107071,pcs,--,委外,
8024,贴背胶半成品/超级模组1代6013/黄/GOQ,2050105041,pcs,--,委外,
8025,贴背胶半成品/超级模组1代6013/黄/HIRYTE,2050105004,pcs,--,委外,
12873,电源/超薄长条/24V300W/带风扇Q（单管）/加保险丝,x1773124297,pcs,--,采购,""
8027,贴背胶半成品/超级模组1代6013/黄/Hi Pro（0.63）,2050105059,pcs,--,委外,
8028,贴背胶半成品/超级模组1代6013/黄/ImpexPlus,2050105029,pcs,--,委外,
8029,贴背胶半成品/超级模组1代6013/黄/KS,2050105011,pcs,--,委外,
8030,贴背胶半成品/超级模组1代6013/黄/N,2050105021,pcs,--,委外,
8031,贴背胶半成品/超级模组1代6013/黄/SKY,2050105038,pcs,--,委外,
8032,贴背胶半成品/超级模组1代6013/黄/T-9T9,2050105103,PCS,..,委外,
8033,贴背胶半成品/超级模组1代6013/黄/UB/A,2050105071,pcs,--,委外,
8034,贴背胶半成品/超级模组1代6114/中性光4000K/Univers,2050210013,pcs,--,委外,
8035,贴背胶半成品/超级模组1代6114/暖白,2050202000,pcs,--,委外,
8036,贴背胶半成品/超级模组1代6114/暖白/Univers,2050202013,pcs,--,委外,
8037,贴背胶半成品/超级模组1代6114/暖白/Want,2050202046,pcs,--,委外,
8038,贴背胶半成品/超级模组1代6114/暖白/外贸3000装,2050202061,pcs,--,委外,
8039,贴背胶半成品/超级模组1代6114/正白,2050203000,pcs,--,委外,
8040,贴背胶半成品/超级模组1代6114/正白/Univers,2050203013,pcs,--,委外,
8041,贴背胶半成品/超级模组1代6114/正白/Want,2050203046,pcs,--,委外,
8042,贴背胶半成品/超级模组1代6114/白,2050201000,pcs,--,委外,
8043,贴背胶半成品/超级模组1代6114/白/Univers,2050201013,pcs,--,委外,
8044,贴背胶半成品/超级模组1代6114/白/Want,2050201046,pcs,--,委外,
8045,贴背胶半成品/超级模组1代6114/白/外贸3000装,2050201061,pcs,--,委外,
8046,贴背胶半成品/超级模组1代6114/红,2050204000,pcs,--,委外,
8047,贴背胶半成品/超级模组1代6114/红/Univers,2050204013,pcs,--,委外,
8048,贴背胶半成品/超级模组1代6114/红/Want,2050204046,pcs,--,委外,
8049,贴背胶半成品/超级模组1代6114/绿,2050206000,pcs,--,委外,
8050,贴背胶半成品/超级模组1代6114/绿/Univers,2050206013,pcs,--,委外,
8051,贴背胶半成品/超级模组1代6114/绿/Want,2050206046,pcs,--,委外,
8052,贴背胶半成品/超级模组1代6114/蓝,2050207000,pcs,--,委外,
8053,贴背胶半成品/超级模组1代6114/蓝/Univers,2050207013,pcs,--,委外,
8054,贴背胶半成品/超级模组1代6114/蓝/Want,2050207046,pcs,--,委外,
8055,贴背胶半成品/超级模组1代6114/黄,2050205000,pcs,--,委外,
8056,贴背胶半成品/超级模组2代0.8/中性光/B1,2050310066,pcs,..,委外,
8057,贴背胶半成品/超级模组2代0.8/中性光/C1,2050310087,pcs,--,委外,
8058,贴背胶半成品/超级模组2代0.8/冰蓝,2050309000,pcs,--,委外,
8061,贴背胶半成品/超级模组2代0.8/暖白/CL,2050302007,pcs,--,委外,
8062,贴背胶半成品/超级模组2代0.8/暖白/GALAXY,2050302003,pcs,--,委外,
8063,贴背胶半成品/超级模组2代0.8/暖白/LUMEN,2050302015,pcs,--,委外,
8064,贴背胶半成品/超级模组2代0.8/暖白/SINATOR,2050302047,pcs,--,委外,
8065,贴背胶半成品/超级模组2代0.8/暖白/SSA,2050302006,pcs,--,委外,
8528,高压漫反射/老款/1.2米白/10CM,1050505001,pcs,--,采购,
8066,贴背胶半成品/超级模组2代0.8/暖白/TURBO,2050302002,pcs,--,委外,
8067,贴背胶半成品/超级模组2代0.8/暖白/XILED,2050302044,pcs,--,委外,
8068,贴背胶半成品/超级模组2代0.8/暖白/kingwell,2050302014,pcs,--,委外,
8070,贴背胶半成品/超级模组2代0.8/正白 /I LIKE LEDS,2050303039,pcs,--,委外,
8071,贴背胶半成品/超级模组2代0.8/正白/B1/I LIKE LEDS,2050303081,pcs,--,委外,
8072,贴背胶半成品/超级模组2代0.8/正白/Gylfe,2050303058,pcs,--,委外,
8073,贴背胶半成品/超级模组2代0.8/正白/RS,2050303034,pcs,--,委外,
8074,贴背胶半成品/超级模组2代0.8/正白/RS（A),2050303065,pcs,--,委外,
8075,贴背胶半成品/超级模组2代0.8/正白/SSA,2050303006,pcs,--,委外,
8076,贴背胶半成品/超级模组2代0.8/正白/XILED,2050303044,pcs,--,委外,
8077,贴背胶半成品/超级模组2代0.8/正白一串4灯线长50cm）,2050303027,pcs,--,委外,
8078,贴背胶半成品/超级模组2代0.8/正白（一串30灯线长25cm）,2050303025,pcs,--,委外,
8079,贴背胶半成品/超级模组2代0.8/正白（一串3灯线长50cm）,2050303026,pcs,--,委外,
8080,贴背胶半成品/超级模组2代0.8/白,2050301000,pcs,--,委外,
8081,贴背胶半成品/超级模组2代0.8/白/A1,2050301056,pcs,--,委外,
8082,贴背胶半成品/超级模组2代0.8/白/A2,2050301057,pcs,--,委外,
8083,贴背胶半成品/超级模组2代0.8/白/ABNER,2050301017,pcs,--,委外,
8084,贴背胶半成品/超级模组2代0.8/白/B1,2050301066,pcs,--,委外,
8085,贴背胶半成品/超级模组2代0.8/白/B1/I LIKE LEDS,2050301081,pcs,--,委外,
8086,贴背胶半成品/超级模组2代0.8/白/B1（加长线）,2050301067,pcs,--,自制,
8087,贴背胶半成品/超级模组2代0.8/白/C1,2050301087,pcs,--,委外,
8088,贴背胶半成品/超级模组2代0.8/白/CL,2050301007,pcs,--,委外,
8089,贴背胶半成品/超级模组2代0.8/白/GALAXY,2050301003,pcs,--,委外,
8090,贴背胶半成品/超级模组2代0.8/白/GAZK,2050301116,pcs,..,委外,
8091,贴背胶半成品/超级模组2代0.8/白/Gylfe,2050301058,pcs,--,委外,
8092,贴背胶半成品/超级模组2代0.8/白/I LIKE LEDS,2050301039,pcs,--,委外,
8093,贴背胶半成品/超级模组2代0.8/白/LUMEN,2050301015,pcs,--,委外,
8094,贴背胶半成品/超级模组2代0.8/白/RS,2050301034,pcs,--,委外,
8095,贴背胶半成品/超级模组2代0.8/白/RS（A),2050301065,pcs,--,委外,
8096,贴背胶半成品/超级模组2代0.8/白/SINATOR,2050301047,pcs,--,委外,
8097,贴背胶半成品/超级模组2代0.8/白/SSA,2050301006,pcs,--,委外,
8098,贴背胶半成品/超级模组2代0.8/白/TURBO,2050301002,pcs,--,委外,
8099,贴背胶半成品/超级模组2代0.8/白/XILED,2050301044,pcs,--,委外,
8100,贴背胶半成品/超级模组2代0.8/白/kingwell,2050301014,pcs,--,委外,
8102,贴背胶半成品/超级模组2代0.8/粉,2050308000,pcs,--,委外,
8103,贴背胶半成品/超级模组2代0.8/粉/ABNER,2050308017,pcs,--,委外,
8104,贴背胶半成品/超级模组2代0.8/粉/CL,2050308007,pcs,--,委外,
8105,贴背胶半成品/超级模组2代0.8/粉/I LIKE LEDS,2050308039,pcs,--,委外,
8106,贴背胶半成品/超级模组2代0.8/粉/LUMEN,2050308015,pcs,--,委外,
8107,贴背胶半成品/超级模组2代0.8/粉/SINATOR,2050308047,pcs,--,委外,
8108,贴背胶半成品/超级模组2代0.8/粉/SSA/6114外观,2050208006,pcs,--,委外,
8109,贴背胶半成品/超级模组2代0.8/粉/XILED,2050308044,pcs,--,委外,
8111,贴背胶半成品/超级模组2代0.8/红/ABNER,2050304017,pcs,--,委外,
8112,贴背胶半成品/超级模组2代0.8/红/CL,2050304007,pcs,--,委外,
8113,贴背胶半成品/超级模组2代0.8/红/GALAXY,2050304003,pcs,--,委外,
8114,贴背胶半成品/超级模组2代0.8/红/GAZK,2050304116,pcs,..,委外,
8115,贴背胶半成品/超级模组2代0.8/红/LUMEN,2050304015,pcs,--,委外,
8116,贴背胶半成品/超级模组2代0.8/红/MG,2050304122,pcs,..,委外,
8117,贴背胶半成品/超级模组2代0.8/红/SINATOR,2050304047,pcs,--,委外,
8118,贴背胶半成品/超级模组2代0.8/红/SSA,2050304006,pcs,--,委外,
8119,贴背胶半成品/超级模组2代0.8/红/TURBO,2050304002,pcs,--,委外,
8120,贴背胶半成品/超级模组2代0.8/红/XILED,2050304044,pcs,--,委外,
8121,贴背胶半成品/超级模组2代0.8/红/kingwell,2050304014,pcs,--,委外,
8428,透镜/FM10819-706-322,3060009000,pcs,--,采购,
8124,贴背胶半成品/超级模组2代0.8/绿/CL,2050306007,pcs,--,委外,
8125,贴背胶半成品/超级模组2代0.8/绿/GALAXY,2050306003,pcs,--,委外,
8126,贴背胶半成品/超级模组2代0.8/绿/LUMEN,2050306015,pcs,--,委外,
8127,贴背胶半成品/超级模组2代0.8/绿/SINATOR,2050306047,pcs,--,委外,
8128,贴背胶半成品/超级模组2代0.8/绿/SSA,2050306006,pcs,--,委外,
8129,贴背胶半成品/超级模组2代0.8/绿/XILED,2050306044,pcs,--,委外,
8130,贴背胶半成品/超级模组2代0.8/绿/kingwell,2050306014,pcs,--,委外,
8132,贴背胶半成品/超级模组2代0.8/蓝/ABNER,2050307017,pcs,--,委外,
8133,贴背胶半成品/超级模组2代0.8/蓝/CL,2050307007,pcs,--,委外,
8134,贴背胶半成品/超级模组2代0.8/蓝/GALAXY,2050307003,pcs,--,委外,
8135,贴背胶半成品/超级模组2代0.8/蓝/GAZK,2050307116,pcs,..,委外,
8136,贴背胶半成品/超级模组2代0.8/蓝/LUMEN,2050307015,pcs,--,委外,
8137,贴背胶半成品/超级模组2代0.8/蓝/SINATOR,2050307047,pcs,--,委外,
8138,贴背胶半成品/超级模组2代0.8/蓝/SSA,2050307006,pcs,--,委外,
8139,贴背胶半成品/超级模组2代0.8/蓝/XILED,2050307044,pcs,--,委外,
8140,贴背胶半成品/超级模组2代0.8/蓝/kingwell,2050307014,pcs,--,委外,
8142,贴背胶半成品/超级模组2代0.8/黄/ABNER,2050305017,pcs,--,委外,
8143,贴背胶半成品/超级模组2代0.8/黄/CL,2050305007,pcs,--,委外,
8144,贴背胶半成品/超级模组2代0.8/黄/GALAXY,2050305003,pcs,--,委外,
8145,贴背胶半成品/超级模组2代0.8/黄/GAZK,2050305116,pcs,..,委外,
8146,贴背胶半成品/超级模组2代0.8/黄/LUMEN,2050305015,pcs,--,委外,
8147,贴背胶半成品/超级模组2代0.8/黄/SINATOR,2050305047,pcs,--,委外,
8148,贴背胶半成品/超级模组2代0.8/黄/SSA,2050305006,pcs,--,委外,
8149,贴背胶半成品/超级模组2代0.8/黄/TURBO,2050305002,pcs,--,委外,
8150,贴背胶半成品/超级模组2代0.8/黄/kingwell,2050305014,pcs,--,委外,
8151,贴背胶半成品/超级模组2代1.0/暖白/GEM,2050302001,pcs,--,委外,
8152,贴背胶半成品/超级模组2代1.0/暖白/TURBO,2050402002,pcs,--,委外,
8153,贴背胶半成品/超级模组2代1.0/暖白/hhx,2050402005,pcs,--,委外,
8154,贴背胶半成品/超级模组2代1.0/正白/hhx,2050403005,pcs,--,委外,
8155,贴背胶半成品/超级模组2代1.0/白/GEM,2050401001,pcs,--,委外,
8156,贴背胶半成品/超级模组2代1.0/白/TURBO,2050401002,pcs,--,委外,
8157,贴背胶半成品/超级模组2代1.0/白/hhx,2050401005,pcs,--,委外,
8158,贴背胶半成品/超级模组2代1.0/红/GEM,2050404001,pcs,--,委外,
8159,贴背胶半成品/超级模组2代1.0/红/TURBO,2050404002,pcs,--,委外,
8160,贴背胶半成品/超级模组2代1.0/红/hhx,2050404005,pcs,--,委外,
8161,贴背胶半成品/超级模组2代1.0/绿/GEM,2050406001,pcs,--,委外,
8162,贴背胶半成品/超级模组2代1.0/绿/TURBO,2050406002,pcs,--,委外,
8163,贴背胶半成品/超级模组2代1.0/蓝/GEM,2050407001,pcs,--,委外,
8164,贴背胶半成品/超级模组2代1.0/蓝/TURBO,2050407002,pcs,--,委外,
8429,透镜/ZC-1代透镜,3060700000,pcs,--,采购,
8165,贴背胶半成品/超级模组2代1.0/黄/GEM,2050405001,pcs,--,委外,
8166,贴背胶半成品/超级模组2代1.0/黄/TURBO,2050405002,pcs,--,委外,
8167,贴背胶半成品/超级模组2代2L/暖白,2050502000,pcs,--,委外,
8168,贴背胶半成品/超级模组2代2L/正白,2050503000,pcs,--,委外,
8169,贴背胶半成品/超级模组2代2L/正白 /I LIKE LEDS,2050503039,pcs,--,委外,
8170,贴背胶半成品/超级模组2代2L/正白/B1/I LIKE LEDS,2050503081,pcs,--,委外,
8171,贴背胶半成品/超级模组2代2L/白,2050501000,pcs,--,委外,
8172,贴背胶半成品/超级模组2代2L/白 /I LIKE LEDS,2050501039,pcs,--,委外,
8174,贴背胶半成品/超级模组2代2L/白/与润,2050501064,pcs,--,委外,
8175,贴背胶半成品/超级模组2代2L/红,2050504000,pcs,--,委外,
8176,贴背胶半成品/超级模组2代2L/黄光,2050505000,pcs,--,委外,
8177,贴背胶半成品/超级模组5代/中性光,2050610000,pcs,--,委外,
8178,贴背胶半成品/超级模组5代/中性光/MODI,2050610033,pcs,--,委外,
8179,贴背胶半成品/超级模组5代/暖白,2050602000,pcs,--,委外,
8180,贴背胶半成品/超级模组5代/暖白/A1,2050602056,pcs,--,委外,
8181,贴背胶半成品/超级模组5代/暖白/B1,2050602066,pcs,--,委外,
8183,贴背胶半成品/超级模组5代/暖白/B1 LMK,2050602075,pcs,..,委外,
8184,贴背胶半成品/超级模组5代/暖白/B1-6012 ECO,2050602090,pcs,--,委外,
8185,贴背胶半成品/超级模组5代/暖白/CL,2050602007,pcs,--,委外,
8990,注塑半成品/6512/白,x1735646727,pcs,"",自制,
8186,贴背胶半成品/超级模组5代/暖白/DELTA,2050602051,pcs,--,委外,
8187,贴背胶半成品/超级模组5代/暖白/HIRYTE,2050602004,pcs,--,委外,
8188,贴背胶半成品/超级模组5代/暖白/I LIKE LEDS,2050602039,pcs,--,委外,
8189,贴背胶半成品/超级模组5代/暖白/LUMEN,2050602015,pcs,--,委外,
8190,贴背胶半成品/超级模组5代/暖白/MEDIA（小芯片灯珠）,2050602016,pcs,--,委外,
8191,贴背胶半成品/超级模组5代/暖白/MODI,2050602033,pcs,--,委外,
8192,贴背胶半成品/超级模组5代/暖白/NGX-GOLD,2050602074,pcs,--,委外,
8193,贴背胶半成品/超级模组5代/暖白/SENATOR,2050602091,pcs,--,委外,
8194,贴背胶半成品/超级模组5代/暖白/SSA,2050602006,pcs,--,委外,
8195,贴背胶半成品/超级模组5代/暖白/kingwell,2050602014,pcs,--,委外,
8554,高压漫反射/防水GY1001/1.2米白,1050305000,pcs,--,采购,
8196,贴背胶半成品/超级模组5代/暖白/众国芯,2050602073,pcs,--,委外,
8197,贴背胶半成品/超级模组5代/暖白（小芯片灯珠）,2050602030,pcs,--,委外,
8198,贴背胶半成品/超级模组5代/正白,2050603000,pcs,--,委外,
8199,贴背胶半成品/超级模组5代/正白/B1 LMK,2050603075,pcs,--,委外,
8200,贴背胶半成品/超级模组5代/正白/MODI,2050603033,pcs,--,委外,
8201,贴背胶半成品/超级模组5代/正白/众国芯,2050603073,pcs,--,委外,
8202,贴背胶半成品/超级模组5代/白,2050601000,pcs,--,委外,
8203,贴背胶半成品/超级模组5代/白/A,2050601052,pcs,--,委外,
8204,贴背胶半成品/超级模组5代/白/A/kingwell,2050601053,pcs,--,委外,
8205,贴背胶半成品/超级模组5代/白/A1,2050601056,pcs,--,委外,
8206,贴背胶半成品/超级模组5代/白/A（加长线）,2050601055,pcs,--,采购,
8207,贴背胶半成品/超级模组5代/白/B1,2050601066,pcs,--,委外,
8208,贴背胶半成品/超级模组5代/白/B1 CATA,2050601078,pcs,--,委外,
8209,贴背胶半成品/超级模组5代/白/B1-6012 ECO,2050601090,pcs,--,委外,
8210,贴背胶半成品/超级模组5代/白/B1/LIKE LEDS,2050601076,pcs,--,委外,
11499,电解电容/33uF套47uF/400V(510VF)/±20%/+105℃/13*25mm/导针型/F=5mm/K脚右弯/脚长3mm(本体到K脚位留2mm),x1754564598,pcs,"",采购,""
8212,贴背胶半成品/超级模组5代/白/CL,2050601007,pcs,--,委外,
8213,贴背胶半成品/超级模组5代/白/DELTA,2050601051,pcs,--,委外,
8214,贴背胶半成品/超级模组5代/白/HIRYTE,2050601004,pcs,--,委外,
8215,贴背胶半成品/超级模组5代/白/LIKE LEDS,2050601019,pcs,--,委外,
8216,贴背胶半成品/超级模组5代/白/LUMEN,2050601015,pcs,--,委外,
8217,贴背胶半成品/超级模组5代/白/MEDIA（小芯片灯珠）,2050601016,pcs,--,委外,
8218,贴背胶半成品/超级模组5代/白/MEDIA（常规灯珠）,2050601031,pcs,--,委外,
8219,贴背胶半成品/超级模组5代/白/NGX-GOLD,2050601074,pcs,--,委外,
8220,贴背胶半成品/超级模组5代/白/P,2050601028,pcs,--,委外,
8221,贴背胶半成品/超级模组5代/白/P/A,2050601054,pcs,--,委外,
8222,贴背胶半成品/超级模组5代/白/P（加长线）,2050601040,pcs,--,委外,
8224,贴背胶半成品/超级模组5代/白/SENATOR,2050601091,pcs,--,委外,
8225,贴背胶半成品/超级模组5代/白/SSA,2050601006,pcs,--,委外,
8226,贴背胶半成品/超级模组5代/白/X,2050601023,pcs,--,委外,
8227,贴背胶半成品/超级模组5代/白/品瑞,2050601018,pcs,--,委外,
8991,焊线半成品/6512/白,x1735646758,pcs,"",自制,
8229,贴背胶半成品/超级模组5代/粉,2050608000,pcs,--,委外,
8230,贴背胶半成品/超级模组5代/粉/A/kingwell,2050608053,pcs,--,自制,
8231,贴背胶半成品/超级模组5代/粉/A1,2050608056,pcs,--,委外,
8232,贴背胶半成品/超级模组5代/粉/A1/I LIKE LEDS,2050608082,pcs,--,委外,
8233,贴背胶半成品/超级模组5代/粉/DELTA,2050608051,pcs,--,委外,
8234,贴背胶半成品/超级模组5代/粉/MEDIA,2050608016,pcs,--,委外,
8235,贴背胶半成品/超级模组5代/红,2050604000,pcs,--,委外,
8236,贴背胶半成品/超级模组5代/红/A1,2050604056（30）,pcs,--,委外,
8237,贴背胶半成品/超级模组5代/红/A1/I LIKE LEDS,2050604082,pcs,--,委外,
8240,贴背胶半成品/超级模组5代/红/CL,2050604007,pcs,--,委外,
8241,贴背胶半成品/超级模组5代/红/DELTA,2050604051,pcs,--,委外,
8242,贴背胶半成品/超级模组5代/红/HIRYTE,2050604004,pcs,--,委外,
8243,贴背胶半成品/超级模组5代/红/LUMEN,2050604015,pcs,--,委外,
8244,贴背胶半成品/超级模组5代/红/MEDIA,2050604016,pcs,--,委外,
8245,贴背胶半成品/超级模组5代/红/P,2050604028,pcs,--,委外,
8246,贴背胶半成品/超级模组5代/红/SENATOR,2050604091,pcs,--,委外,
8247,贴背胶半成品/超级模组5代/红/SSA,2050604006,pcs,--,委外,
8248,贴背胶半成品/超级模组5代/红/kingwell,2050604014,pcs,--,委外,
12874,灯珠/2835/白0.5W铜/6V/9000-10000K/KM12231952,x1773216663,PCS,"",采购,""
8250,贴背胶半成品/超级模组5代/红（定制）,2050604042,pcs,--,委外,
8249,贴背胶半成品/5代/红/新国兴,x1754274698,pcs,--,委外,2050604101
8253,贴背胶半成品/超级模组5代/绿/CL,2050606007,pcs,--,委外,
8254,贴背胶半成品/超级模组5代/绿/DELTA,2050606051,pcs,--,委外,
8255,贴背胶半成品/超级模组5代/绿/LUMEN,2050606015,pcs,--,委外,
8256,贴背胶半成品/超级模组5代/绿/MEDIA,2050606016,pcs,--,委外,
8257,贴背胶半成品/超级模组5代/绿/SENATOR,2050606091,pcs,--,委外,
8258,贴背胶半成品/超级模组5代/绿/SSA,2050606006,pcs,--,委外,
8259,贴背胶半成品/超级模组5代/绿/kingwell,2050606014,pcs,--,委外,
8260,贴背胶半成品/超级模组5代/蓝,2050607000,pcs,--,委外,
8261,贴背胶半成品/超级模组5代/蓝/A/kingwell,2050607053,pcs,--,自制,
8262,贴背胶半成品/超级模组5代/蓝/A1,2050607056,pcs,--,委外,
8263,贴背胶半成品/超级模组5代/蓝/B1-6012 ECO,2050607090,pcs,--,委外,
8264,贴背胶半成品/超级模组5代/蓝/CL,2050607007,pcs,--,委外,
8265,贴背胶半成品/超级模组5代/蓝/DELTA,2050607051,pcs,--,委外,
8266,贴背胶半成品/超级模组5代/蓝/LUMEN,2050607015,pcs,--,委外,
8267,贴背胶半成品/超级模组5代/蓝/MEDIA,2050607016,pcs,--,委外,
8268,贴背胶半成品/超级模组5代/蓝/SENATOR,2050607091,pcs,--,委外,
